,zipcode,N1
4041,93312,3230.0
4042,93312,5620.0
4043,93312,1090.0
4044,93313,7080.0
4045,93313,4670.0
4046,93313,2950.0
4047,93313,2020.0
4048,93313,1980.0
4049,93313,190.0
4050,93314,2760.0
4051,93314,1490.0
4052,93314,1300.0
4053,93314,1330.0
4054,93314,2940.0
4055,93314,950.0
4056,93401,4650.0
4057,93401,3010.0
4058,93401,1780.0
4059,93401,1180.0
4060,93401,2020.0
4061,93401,820.0
4062,93402,2310.0
4063,93402,1520.0
4064,93402,1040.0
4065,93402,720.0
4066,93402,890.0
4067,93402,170.0
4068,93405,3050.0
4069,93405,1430.0
4070,93405,920.0
4071,93405,650.0
4072,93405,1060.0
4073,93405,410.0
4074,93420,4150.0
4075,93420,2530.0
4076,93420,1870.0
4077,93420,1400.0
4078,93420,2390.0
4079,93420,780.0
4080,93422,4320.0
4081,93422,2970.0
4082,93422,2130.0
4083,93422,1530.0
4084,93422,2140.0
4085,93422,390.0
4086,93426,150.0
4087,93426,100.0
4088,93426,60.0
4089,93426,60.0
4090,93426,60.0
4091,93426,20.0
4092,93427,1000.0
4093,93427,660.0
4094,93427,390.0
4095,93427,280.0
4096,93427,450.0
4097,93427,110.0
4098,93428,1130.0
4099,93428,750.0
4100,93428,440.0
4101,93428,330.0
4102,93428,460.0
4103,93428,160.0
4104,93430,500.0
4105,93430,310.0
4106,93430,210.0
4107,93430,160.0
4108,93430,220.0
4109,93430,90.0
4110,93432,200.0
4111,93432,140.0
4112,93432,100.0
4113,93432,80.0
4114,93432,90.0
4115,93432,30.0
4116,93433,2170.0
4117,93433,1620.0
4118,93433,780.0
4119,93433,510.0
4120,93433,560.0
4121,93433,90.0
4122,93434,1520.0
4123,93434,1000.0
4124,93434,300.0
4125,93434,120.0
4126,93434,90.0
4127,93434,0.0
4128,93436,8130.0
4129,93436,5600.0
4130,93436,3060.0
4131,93436,1950.0
4132,93436,2360.0
4133,93436,310.0
4134,93437,390.0
4135,93437,480.0
4136,93437,190.0
4137,93437,120.0
4138,93437,70.0
4139,93437,0.0
4140,93442,1830.0
4141,93442,1190.0
4142,93442,760.0
4143,93442,510.0
4144,93442,620.0
4145,93442,140.0
4146,93444,3250.0
4147,93444,2140.0
4148,93444,1260.0
4149,93444,950.0
4150,93444,1480.0
4151,93444,370.0
4152,93445,1250.0
4153,93445,730.0
4154,93445,380.0
4155,93445,190.0
4156,93445,180.0
4157,93445,0.0
4158,93446,6950.0
4159,93446,4400.0
4160,93446,2660.0
4161,93446,1790.0
4162,93446,2570.0
4163,93446,550.0
4164,93449,1220.0
4165,93449,760.0
4166,93449,550.0
4167,93449,410.0
4168,93449,710.0
4169,93449,300.0
4170,93450,90.0
4171,93450,70.0
4172,93450,50.0
4173,93450,0.0
4174,93450,30.0
4175,93450,0.0
4176,93451,690.0
4177,93451,520.0
4178,93451,250.0
4179,93451,150.0
4180,93451,140.0
4181,93451,40.0
4182,93452,80.0
4183,93452,70.0
4184,93452,30.0
4185,93452,30.0
4186,93452,0.0
4187,93452,0.0
4188,93453,480.0
4189,93453,310.0
4190,93453,210.0
4191,93453,160.0
4192,93453,170.0
4193,93453,30.0
4194,93454,7000.0
4195,93454,4510.0
4196,93454,1980.0
4197,93454,1110.0
4198,93454,1010.0
4199,93454,160.0
4200,93455,6120.0
4201,93455,3920.0
4202,93455,2870.0
4203,93455,2160.0
4204,93455,3190.0
4205,93455,640.0
4206,93458,12440.0
4207,93458,7550.0
4208,93458,2070.0
4209,93458,740.0
4210,93458,560.0
4211,93458,40.0
4212,93460,900.0
4213,93460,540.0
4214,93460,330.0
4215,93460,240.0
4216,93460,530.0
4217,93460,320.0
4218,93461,260.0
4219,93461,240.0
4220,93461,100.0
4221,93461,30.0
4222,93461,30.0
4223,93461,0.0
4224,93463,1070.0
4225,93463,680.0
4226,93463,440.0
4227,93463,350.0
4228,93463,630.0
4229,93463,330.0
4230,93465,1520.0
4231,93465,920.0
4232,93465,610.0
4233,93465,490.0
4234,93465,780.0
4235,93465,270.0
4236,93501,930.0
4237,93501,350.0
4238,93501,190.0
4239,93501,100.0
4240,93501,100.0
4241,93501,0.0
4242,93505,1970.0
4243,93505,800.0
4244,93505,580.0
4245,93505,340.0
4246,93505,370.0
4247,93505,30.0
4248,93510,1090.0
4249,93510,630.0
4250,93510,480.0
4251,93510,400.0
4252,93510,870.0
4253,93510,180.0
4254,93513,260.0
4255,93513,190.0
4256,93513,130.0
4257,93513,90.0
4258,93513,110.0
4259,93513,0.0
4260,93514,2150.0
4261,93514,1320.0
4262,93514,870.0
4263,93514,600.0
4264,93514,810.0
4265,93514,130.0
4266,93516,260.0
4267,93516,110.0
4268,93516,120.0
4269,93516,70.0
4270,93516,40.0
4271,93516,0.0
4272,93517,160.0
4273,93517,90.0
4274,93517,60.0
4275,93517,30.0
4276,93517,40.0
4277,93517,0.0
4278,93518,150.0
4279,93518,90.0
4280,93518,60.0
4281,93518,50.0
4282,93518,60.0
4283,93518,0.0
4284,93523,220.0
4285,93523,410.0
4286,93523,220.0
4287,93523,140.0
4288,93523,160.0
4289,93523,0.0
4290,93526,100.0
4291,93526,80.0
4292,93526,60.0
4293,93526,30.0
4294,93526,40.0
4295,93526,0.0
4296,93527,270.0
4297,93527,170.0
4298,93527,140.0
4299,93527,120.0
4300,93527,150.0
4301,93527,0.0
4302,93531,50.0
4303,93531,40.0
4304,93531,30.0
4305,93531,30.0
4306,93531,60.0
4307,93531,30.0
4308,93532,350.0
4309,93532,250.0
4310,93532,210.0
4311,93532,130.0
4312,93532,180.0
4313,93532,30.0
4314,93534,8230.0
4315,93534,3850.0
4316,93534,1740.0
4317,93534,870.0
4318,93534,710.0
4319,93534,100.0
4320,93535,14670.0
4321,93535,6710.0
4322,93535,3120.0
4323,93535,1620.0
4324,93535,1240.0
4325,93535,80.0
4326,93536,9540.0
4327,93536,5250.0
4328,93536,3970.0
4329,93536,3290.0
4330,93536,4440.0
4331,93536,690.0
4332,93543,2480.0
4333,93543,1220.0
4334,93543,610.0
4335,93543,340.0
4336,93543,310.0
4337,93543,20.0
4338,93544,160.0
4339,93544,90.0
4340,93544,60.0
4341,93544,40.0
4342,93544,50.0
4343,93544,0.0
4344,93545,330.0
4345,93545,200.0
4346,93545,130.0
4347,93545,80.0
4348,93545,110.0
4349,93545,0.0
4350,93546,1730.0
4351,93546,1190.0
4352,93546,540.0
4353,93546,280.0
4354,93546,400.0
4355,93546,150.0
4356,93550,15500.0
4357,93550,7220.0
4358,93550,3180.0
4359,93550,1440.0
4360,93550,1040.0
4361,93550,80.0
4362,93551,7230.0
4363,93551,4030.0
4364,93551,3100.0
4365,93551,2600.0
4366,93551,4190.0
4367,93551,750.0
4368,93552,7030.0
4369,93552,3990.0
4370,93552,2190.0
4371,93552,1150.0
4372,93552,870.0
4373,93552,40.0
4374,93553,320.0
4375,93553,160.0
4376,93553,110.0
4377,93553,70.0
4378,93553,100.0
4379,93553,0.0
4380,93555,4270.0
4381,93555,2600.0
4382,93555,2220.0
4383,93555,1670.0
4384,93555,1980.0
4385,93555,250.0
4386,93560,2860.0
4387,93560,1860.0
4388,93560,1090.0
4389,93560,770.0
4390,93560,880.0
4391,93560,70.0
4392,93561,3720.0
4393,93561,2170.0
4394,93561,1860.0
4395,93561,1420.0
4396,93561,1940.0
4397,93561,260.0
4398,93562,210.0
4399,93562,90.0
4400,93562,100.0
4401,93562,60.0
4402,93562,60.0
4403,93562,0.0
4404,93591,1250.0
4405,93591,580.0
4406,93591,270.0
4407,93591,120.0
4408,93591,90.0
4409,93591,0.0
4410,93601,310.0
4411,93601,170.0
4412,93601,130.0
4413,93601,90.0
4414,93601,100.0
4415,93601,20.0
4416,93602,480.0
4417,93602,310.0
4418,93602,200.0
4419,93602,170.0
4420,93602,210.0
4421,93602,30.0
4422,93604,100.0
4423,93604,70.0
4424,93604,50.0
4425,93604,30.0
4426,93604,70.0
4427,93604,0.0
4428,93608,190.0
4429,93608,250.0
4430,93608,30.0
4431,93608,0.0
4432,93608,0.0
4433,93608,0.0
4434,93609,1040.0
4435,93609,750.0
4436,93609,230.0
4437,93609,120.0
4438,93609,100.0
4439,93609,30.0
4440,93610,2550.0
4441,93610,1780.0
4442,93610,750.0
4443,93610,370.0
4444,93610,440.0
4445,93610,90.0
4446,93611,6070.0
4447,93611,3790.0
4448,93611,3010.0
4449,93611,2360.0
4450,93611,3650.0
4451,93611,630.0
4452,93612,6670.0
4453,93612,4040.0
4454,93612,1700.0
4455,93612,840.0
4456,93612,760.0
4457,93612,80.0
4458,93614,1640.0
4459,93614,1040.0
4460,93614,730.0
4461,93614,620.0
4462,93614,690.0
4463,93614,100.0
4464,93615,1460.0
4465,93615,600.0
4466,93615,100.0
4467,93615,50.0
4468,93615,0.0
4469,93615,0.0
4470,93616,600.0
4471,93616,320.0
4472,93616,70.0
4473,93616,20.0
4474,93616,40.0
4475,93616,0.0
4476,93618,6160.0
4477,93618,3210.0
4478,93618,1060.0
4479,93618,460.0
4480,93618,410.0
4481,93618,60.0
4482,93619,3500.0
4483,93619,1940.0
4484,93619,1880.0
4485,93619,1790.0
4486,93619,3840.0
4487,93619,1360.0
4488,93620,1640.0
4489,93620,1030.0
4490,93620,390.0
4491,93620,170.0
4492,93620,150.0
4493,93620,60.0
4494,93621,70.0
4495,93621,50.0
4496,93621,20.0
4497,93621,30.0
4498,93621,0.0
4499,93621,0.0
4500,93622,1980.0
4501,93622,1330.0
4502,93622,380.0
4503,93622,140.0
4504,93622,90.0
4505,93622,60.0
4506,93625,1360.0
4507,93625,870.0
4508,93625,400.0
4509,93625,240.0
4510,93625,270.0
4511,93625,50.0
4512,93626,200.0
4513,93626,120.0
4514,93626,90.0
4515,93626,70.0
4516,93626,130.0
4517,93626,100.0
4518,93628,50.0
4519,93628,30.0
4520,93628,30.0
4521,93628,0.0
4522,93628,0.0
4523,93628,0.0
4524,93630,3350.0
4525,93630,2280.0
4526,93630,840.0
4527,93630,420.0
4528,93630,400.0
4529,93630,100.0
4530,93631,2550.0
4531,93631,1650.0
4532,93631,1010.0
4533,93631,600.0
4534,93631,850.0
4535,93631,220.0
4536,93635,6700.0
4537,93635,4170.0
4538,93635,2190.0
4539,93635,1270.0
4540,93635,1040.0
4541,93635,170.0
4542,93636,1580.0
4543,93636,1060.0
4544,93636,760.0
4545,93636,610.0
4546,93636,870.0
4547,93636,170.0
4548,93637,6630.0
4549,93637,4130.0
4550,93637,1880.0
4551,93637,990.0
4552,93637,950.0
4553,93637,230.0
4554,93638,10530.0
4555,93638,5170.0
4556,93638,1420.0
4557,93638,610.0
4558,93638,440.0
4559,93638,40.0
4560,93640,3390.0
4561,93640,1730.0
4562,93640,230.0
4563,93640,50.0
4564,93640,40.0
4565,93640,0.0
4566,93641,70.0
4567,93641,50.0
4568,93641,0.0
4569,93641,30.0
4570,93641,0.0
4571,93641,0.0
4572,93643,510.0
4573,93643,300.0
4574,93643,180.0
4575,93643,130.0
4576,93643,130.0
4577,93643,20.0
4578,93644,1640.0
4579,93644,930.0
4580,93644,460.0
4581,93644,370.0
4582,93644,370.0
4583,93644,100.0
4584,93645,60.0
4585,93645,30.0
4586,93645,40.0
4587,93645,0.0
4588,93645,30.0
4589,93645,0.0
4590,93646,2170.0
4591,93646,1030.0
4592,93646,200.0
4593,93646,50.0
4594,93646,50.0
4595,93646,0.0
4596,93647,2680.0
4597,93647,1160.0
4598,93647,220.0
4599,93647,60.0
4600,93647,70.0
4601,93647,0.0
4602,93648,3780.0
4603,93648,1940.0
4604,93648,350.0
4605,93648,110.0
4606,93648,70.0
4607,93648,0.0
4608,93650,960.0
4609,93650,460.0
4610,93650,140.0
4611,93650,70.0
4612,93650,60.0
4613,93650,0.0
4614,93651,270.0
4615,93651,160.0
4616,93651,110.0
4617,93651,100.0
4618,93651,170.0
4619,93651,30.0
4620,93652,180.0
4621,93652,110.0
4622,93652,40.0
4623,93652,0.0
4624,93652,0.0
4625,93652,0.0
4626,93653,150.0
4627,93653,100.0
4628,93653,70.0
4629,93653,40.0
4630,93653,50.0
4631,93653,0.0
4632,93654,6120.0
4633,93654,3410.0
4634,93654,1240.0
4635,93654,680.0
4636,93654,730.0
4637,93654,150.0
4638,93656,970.0
4639,93656,830.0
4640,93656,260.0
4641,93656,90.0
4642,93656,100.0
4643,93656,30.0
4644,93657,6510.0
4645,93657,3710.0
4646,93657,1640.0
4647,93657,920.0
4648,93657,1010.0
4649,93657,190.0
4650,93660,820.0
4651,93660,610.0
4652,93660,100.0
4653,93660,40.0
4654,93660,0.0
4655,93660,0.0
4656,93662,6340.0
4657,93662,3690.0
4658,93662,1260.0
4659,93662,600.0
4660,93662,510.0
4661,93662,80.0
4662,93664,90.0
4663,93664,50.0
4664,93664,50.0
4665,93664,40.0
4666,93664,70.0
4667,93664,30.0
4668,93667,300.0
4669,93667,210.0
4670,93667,140.0
4671,93667,140.0
4672,93667,140.0
4673,93667,0.0
4674,93668,180.0
4675,93668,170.0
4676,93668,80.0
4677,93668,0.0
4678,93668,30.0
4679,93668,0.0
4680,93669,60.0
4681,93669,0.0
4682,93669,30.0
4683,93669,20.0
4684,93669,0.0
4685,93669,0.0
4686,93675,430.0
4687,93675,310.0
4688,93675,220.0
4689,93675,140.0
4690,93675,120.0
4691,93675,0.0
4692,93701,2440.0
4693,93701,720.0
4694,93701,110.0
4695,93701,30.0
4696,93701,20.0
4697,93701,0.0
4698,93702,10290.0
4699,93702,4140.0
4700,93702,740.0
4701,93702,180.0
4702,93702,110.0
4703,93702,0.0
4704,93703,7060.0
4705,93703,3210.0
4706,93703,870.0
4707,93703,280.0
4708,93703,150.0
4709,93703,20.0
4710,93704,4870.0
4711,93704,2920.0
4712,93704,1600.0
4713,93704,970.0
4714,93704,1160.0
4715,93704,320.0
4716,93705,7760.0
4717,93705,3630.0
4718,93705,1410.0
4719,93705,480.0
4720,93705,370.0
4721,93705,30.0
4722,93706,7960.0
4723,93706,3420.0
4724,93706,810.0
4725,93706,320.0
4726,93706,280.0
4727,93706,100.0
4728,93710,5380.0
4729,93710,2820.0
4730,93710,1650.0
4731,93710,880.0
4732,93710,930.0
4733,93710,100.0
4734,93711,5380.0
4735,93711,3680.0
4736,93711,2460.0
4737,93711,1700.0
4738,93711,2980.0
4739,93711,1510.0
4740,93720,5930.0
4741,93720,3930.0
4742,93720,3170.0
4743,93720,2390.0
4744,93720,3900.0
4745,93720,1140.0
4746,93721,780.0
4747,93721,370.0
4748,93721,110.0
4749,93721,50.0
4750,93721,60.0
4751,93721,0.0
4752,93722,13630.0
4753,93722,8730.0
4754,93722,4480.0
4755,93722,2410.0
4756,93722,2410.0
4757,93722,270.0
4758,93723,1320.0
4759,93723,930.0
4760,93723,520.0
4761,93723,410.0
4762,93723,590.0
4763,93723,110.0
4764,93725,5340.0
4765,93725,2760.0
4766,93725,860.0
4767,93725,300.0
4768,93725,260.0
4769,93725,80.0
4770,93726,8700.0
4771,93726,4240.0
4772,93726,1480.0
4773,93726,650.0
4774,93726,410.0
4775,93726,30.0
4776,93727,12760.0
4777,93727,7320.0
4778,93727,3470.0
4779,93727,1940.0
4780,93727,1790.0
4781,93727,230.0
4782,93728,3380.0
4783,93728,1690.0
4784,93728,590.0
4785,93728,250.0
4786,93728,170.0
4787,93728,20.0
4788,93730,1110.0
4789,93730,560.0
4790,93730,570.0
4791,93730,550.0
4792,93730,1220.0
4793,93730,810.0
4794,93901,4470.0
4795,93901,2940.0
4796,93901,1660.0
4797,93901,1040.0
4798,93901,1380.0
4799,93901,340.0
4800,93905,15420.0
4801,93905,8720.0
4802,93905,2390.0
4803,93905,800.0
4804,93905,580.0
4805,93905,40.0
4806,93906,10340.0
4807,93906,7050.0
4808,93906,3500.0
4809,93906,1870.0
4810,93906,1890.0
4811,93906,210.0
4812,93907,3310.0
4813,93907,2220.0
4814,93907,1400.0
4815,93907,980.0
4816,93907,1380.0
4817,93907,270.0
4818,93908,1510.0
4819,93908,900.0
4820,93908,650.0
4821,93908,580.0
4822,93908,1440.0
4823,93908,970.0
4824,93920,280.0
4825,93920,260.0
4826,93920,100.0
4827,93920,30.0
4828,93920,50.0
4829,93920,0.0
4830,93923,1240.0
4831,93923,730.0
4832,93923,610.0
4833,93923,520.0
4834,93923,1030.0
4835,93923,890.0
4836,93924,910.0
4837,93924,580.0
4838,93924,380.0
4839,93924,290.0
4840,93924,590.0
4841,93924,380.0
4842,93925,370.0
4843,93925,280.0
4844,93925,100.0
4845,93925,40.0
4846,93925,30.0
4847,93925,20.0
4848,93926,1620.0
4849,93926,1440.0
4850,93926,600.0
4851,93926,280.0
4852,93926,220.0
4853,93926,40.0
4854,93927,3830.0
4855,93927,2450.0
4856,93927,810.0
4857,93927,300.0
4858,93927,240.0
4859,93927,30.0
4860,93930,3350.0
4861,93930,2320.0
4862,93930,690.0
4863,93930,360.0
4864,93930,370.0
4865,93930,70.0
4866,93933,3840.0
4867,93933,2730.0
4868,93933,1590.0
4869,93933,860.0
4870,93933,1000.0
4871,93933,90.0
4872,93940,4010.0
4873,93940,3160.0
4874,93940,2370.0
4875,93940,1490.0
4876,93940,2180.0
4877,93940,870.0
4878,93950,2210.0
4879,93950,1660.0
4880,93950,1270.0
4881,93950,860.0
4882,93950,1310.0
4883,93950,430.0
4884,93953,420.0
4885,93953,270.0
4886,93953,240.0
4887,93953,220.0
4888,93953,490.0
4889,93953,460.0
4890,93955,6050.0
4891,93955,4230.0
4892,93955,1960.0
4893,93955,1050.0
4894,93955,980.0
4895,93955,140.0
4896,93960,3010.0
4897,93960,2190.0
4898,93960,1020.0
4899,93960,470.0
4900,93960,430.0
4901,93960,60.0
4902,94002,2840.0
4903,94002,1990.0
4904,94002,1580.0
4905,94002,1300.0
4906,94002,3000.0
4907,94002,2600.0
4908,94005,540.0
4909,94005,470.0
4910,94005,370.0
4911,94005,240.0
4912,94005,630.0
4913,94005,390.0
4914,94010,4480.0
4915,94010,2900.0
4916,94010,2250.0
4917,94010,1770.0
4918,94010,3640.0
4919,94010,5420.0
4920,94014,8220.0
4921,94014,6810.0
4922,94014,3680.0
4923,94014,2000.0
4924,94014,2540.0
4925,94014,390.0
4926,94015,9650.0
4927,94015,7670.0
4928,94015,5160.0
4929,94015,3210.0
4930,94015,4600.0
4931,94015,830.0
4932,94019,2190.0
4933,94019,1490.0
4934,94019,850.0
4935,94019,660.0
4936,94019,1420.0
4937,94019,1060.0
4938,94020,170.0
4939,94020,120.0
4940,94020,110.0
4941,94020,100.0
4942,94020,170.0
4943,94020,100.0
4944,94021,40.0
4945,94021,20.0
4946,94021,30.0
4947,94021,0.0
4948,94021,20.0
4949,94021,0.0
4950,94022,1850.0
4951,94022,890.0
4952,94022,730.0
4953,94022,570.0
4954,94022,1690.0
4955,94022,3800.0
4956,94024,2170.0
4957,94024,900.0
4958,94024,820.0
4959,94024,650.0
4960,94024,1970.0
4961,94024,4280.0
4962,94025,4190.0
4963,94025,2840.0
4964,94025,1990.0
4965,94025,1590.0
4966,94025,3520.0
4967,94025,5110.0
4968,94027,710.0
4969,94027,250.0
4970,94027,220.0
4971,94027,160.0
4972,94027,460.0
4973,94027,1430.0
4974,94028,710.0
4975,94028,310.0
4976,94028,270.0
4977,94028,210.0
4978,94028,580.0
4979,94028,1380.0
4980,94030,2940.0
4981,94030,2100.0
4982,94030,1510.0
4983,94030,1130.0
4984,94030,2360.0
4985,94030,1350.0
4986,94038,420.0
4987,94038,270.0
4988,94038,190.0
4989,94038,110.0
4990,94038,320.0
4991,94038,170.0
4992,94040,3480.0
4993,94040,2660.0
4994,94040,1790.0
4995,94040,1410.0
4996,94040,3380.0
4997,94040,3020.0
4998,94041,1560.0
4999,94041,1250.0
5000,94041,930.0
5001,94041,720.0
5002,94041,1630.0
5003,94041,1360.0
5004,94043,3060.0
5005,94043,2560.0
5006,94043,1860.0
5007,94043,1590.0
5008,94043,3580.0
5009,94043,2340.0
5010,94044,4850.0
5011,94044,3710.0
5012,94044,2970.0
5013,94044,2240.0
5014,94044,4510.0
5015,94044,1460.0
5016,94060,330.0
5017,94060,210.0
5018,94060,100.0
5019,94060,50.0
5020,94060,70.0
5021,94060,50.0
5022,94061,5050.0
5023,94061,3590.0
5024,94061,2240.0
5025,94061,1610.0
5026,94061,3070.0
5027,94061,1870.0
5028,94062,2890.0
5029,94062,1820.0
5030,94062,1370.0
5031,94062,1120.0
5032,94062,2490.0
5033,94062,3400.0
5034,94063,5960.0
5035,94063,4050.0
5036,94063,1780.0
5037,94063,920.0
5038,94063,1270.0
5039,94063,450.0
5040,94065,920.0
5041,94065,610.0
5042,94065,570.0
5043,94065,540.0
5044,94065,1570.0
5045,94065,1600.0
5046,94066,6420.0
5047,94066,5120.0
5048,94066,3470.0
5049,94066,2330.0
5050,94066,3960.0
5051,94066,1200.0
5052,94070,3120.0
5053,94070,1960.0
5054,94070,1680.0
5055,94070,1360.0
5056,94070,3380.0
5057,94070,3860.0
5058,94074,30.0
5059,94074,30.0
5060,94074,40.0
5061,94074,0.0
5062,94074,20.0
5063,94074,0.0
5064,94080,10060.0
5065,94080,7860.0
5066,94080,5150.0
5067,94080,3300.0
5068,94080,5400.0
5069,94080,1490.0
5070,94085,2870.0
5071,94085,2210.0
5072,94085,1390.0
5073,94085,1090.0
5074,94085,2410.0
5075,94085,940.0
5076,94086,5210.0
5077,94086,3840.0
5078,94086,2990.0
5079,94086,2500.0
5080,94086,5530.0
5081,94086,2780.0
5082,94087,5540.0
5083,94087,3200.0
5084,94087,2600.0
5085,94087,2220.0
5086,94087,5950.0
5087,94087,5630.0
5088,94089,2900.0
5089,94089,2210.0
5090,94089,1530.0
5091,94089,1170.0
5092,94089,2190.0
5093,94089,790.0
5094,94102,4890.0
5095,94102,3840.0
5096,94102,2000.0
5097,94102,1070.0
5098,94102,1620.0
5099,94102,640.0
5100,94103,4130.0
5101,94103,3350.0
5102,94103,1920.0
5103,94103,1210.0
5104,94103,2290.0
5105,94103,1110.0
5106,94104,330.0
5107,94104,230.0
5108,94104,160.0
5109,94104,130.0
5110,94104,250.0
5111,94104,340.0
5112,94105,600.0
5113,94105,470.0
5114,94105,550.0
5115,94105,570.0
5116,94105,1490.0
5117,94105,1510.0
5118,94107,2790.0
5119,94107,2290.0
5120,94107,1930.0
5121,94107,1660.0
5122,94107,3930.0
5123,94107,3060.0
5124,94108,2380.0
5125,94108,1510.0
5126,94108,1010.0
5127,94108,660.0
5128,94108,910.0
5129,94108,460.0
5130,94109,7410.0
5131,94109,6850.0
5132,94109,5500.0
5133,94109,3740.0
5134,94109,5980.0
5135,94109,3160.0
5136,94110,11440.0
5137,94110,9530.0
5138,94110,5530.0
5139,94110,3400.0
5140,94110,5910.0
5141,94110,3490.0
5142,94111,520.0
5143,94111,330.0
5144,94111,300.0
5145,94111,260.0
5146,94111,590.0
5147,94111,700.0
5148,94112,16640.0
5149,94112,11300.0
5150,94112,5710.0
5151,94112,3100.0
5152,94112,4030.0
5153,94112,1000.0
5154,94114,3310.0
5155,94114,3050.0
5156,94114,3090.0
5157,94114,2380.0
5158,94114,4710.0
5159,94114,3840.0
5160,94115,4070.0
5161,94115,3570.0
5162,94115,3000.0
5163,94115,2040.0
5164,94115,3610.0
5165,94115,2660.0
5166,94116,7050.0
5167,94116,4750.0
5168,94116,3280.0
5169,94116,2220.0
5170,94116,3840.0
5171,94116,1910.0
5172,94117,4590.0
5173,94117,4720.0
5174,94117,3780.0
5175,94117,2650.0
5176,94117,4400.0
5177,94117,2830.0
5178,94118,5240.0
5179,94118,4310.0
5180,94118,3310.0
5181,94118,1990.0
5182,94118,3470.0
5183,94118,2700.0
5184,94121,6620.0
5185,94121,4930.0
5186,94121,3390.0
5187,94121,2180.0
5188,94121,3370.0
5189,94121,1880.0
5190,94122,9180.0
5191,94122,6970.0
5192,94122,4820.0
5193,94122,3100.0
5194,94122,5050.0
5195,94122,2150.0
5196,94123,1780.0
5197,94123,1880.0
5198,94123,2360.0
5199,94123,2090.0
5200,94123,3960.0
5201,94123,3150.0
5202,94124,7980.0
5203,94124,4820.0
5204,94124,2130.0
5205,94124,990.0
5206,94124,980.0
5207,94124,170.0
5208,94127,2170.0
5209,94127,1450.0
5210,94127,1160.0
5211,94127,890.0
5212,94127,2210.0
5213,94127,2360.0
5214,94129,360.0
5215,94129,360.0
5216,94129,290.0
5217,94129,190.0
5218,94129,350.0
5219,94129,290.0
5220,94130,530.0
5221,94130,280.0
5222,94130,90.0
5223,94130,40.0
5224,94130,50.0
5225,94130,0.0
5226,94131,2920.0
5227,94131,2560.0
5228,94131,2200.0
5229,94131,1740.0
5230,94131,3630.0
5231,94131,2700.0
5232,94132,4690.0
5233,94132,2750.0
5234,94132,1730.0
5235,94132,1190.0
5236,94132,1890.0
5237,94132,760.0
5238,94133,4690.0
5239,94133,2940.0
5240,94133,2040.0
5241,94133,1390.0
5242,94133,2180.0
5243,94133,1270.0
5244,94134,8840.0
5245,94134,5790.0
5246,94134,2920.0
5247,94134,1580.0
5248,94134,1830.0
5249,94134,370.0
5250,94158,380.0
5251,94158,480.0
5252,94158,360.0
5253,94158,290.0
5254,94158,770.0
5255,94158,670.0
5256,94301,1620.0
5257,94301,1000.0
5258,94301,780.0
5259,94301,690.0
5260,94301,1740.0
5261,94301,2820.0
5262,94303,7380.0
5263,94303,4860.0
5264,94303,2430.0
5265,94303,1260.0
5266,94303,2300.0
5267,94303,2890.0
5268,94304,170.0
5269,94304,200.0
5270,94304,250.0
5271,94304,180.0
5272,94304,500.0
5273,94304,560.0
5274,94305,790.0
5275,94305,780.0
5276,94305,210.0
5277,94305,130.0
5278,94305,350.0
5279,94305,680.0
5280,94306,2820.0
5281,94306,1800.0
5282,94306,1420.0
5283,94306,1050.0
5284,94306,2670.0
5285,94306,3340.0
5286,94401,5580.0
5287,94401,3990.0
5288,94401,2420.0
5289,94401,1590.0
5290,94401,2560.0
5291,94401,940.0
5292,94402,2960.0
5293,94402,1870.0
5294,94402,1470.0
5295,94402,1160.0
5296,94402,2670.0
5297,94402,2860.0
5298,94403,5220.0
5299,94403,3760.0
5300,94403,2870.0
5301,94403,2050.0
5302,94403,4260.0
5303,94403,2570.0
5304,94404,3170.0
5305,94404,2120.0
5306,94404,1990.0
5307,94404,1980.0
5308,94404,4640.0
5309,94404,3150.0
5310,94501,9000.0
5311,94501,6760.0
5312,94501,4940.0
5313,94501,3180.0
5314,94501,5220.0
5315,94501,1910.0
5316,94502,1480.0
5317,94502,890.0
5318,94502,800.0
5319,94502,710.0
5320,94502,1840.0
5321,94502,1060.0
5322,94503,2950.0
5323,94503,2050.0
5324,94503,1320.0
5325,94503,910.0
5326,94503,1690.0
5327,94503,330.0
5328,94505,1440.0
5329,94505,900.0
5330,94505,800.0
5331,94505,760.0
5332,94505,1690.0
5333,94505,530.0
5334,94506,2230.0
5335,94506,900.0
5336,94506,780.0
5337,94506,680.0
5338,94506,2420.0
5339,94506,3630.0
5340,94507,1630.0
5341,94507,690.0
5342,94507,540.0
5343,94507,480.0
5344,94507,1410.0
5345,94507,2670.0
5346,94508,440.0
5347,94508,300.0
5348,94508,170.0
5349,94508,130.0
5350,94508,210.0
5351,94508,90.0
5352,94509,10970.0
5353,94509,7080.0
5354,94509,4070.0
5355,94509,2340.0
5356,94509,2580.0
5357,94509,290.0
5358,94510,3600.0
5359,94510,2410.0
5360,94510,1900.0
5361,94510,1520.0
5362,94510,3260.0
5363,94510,1140.0
5364,94513,7170.0
5365,94513,4170.0
5366,94513,3260.0
5367,94513,2890.0
5368,94513,6190.0
5369,94513,1490.0
5370,94514,180.0
5371,94514,140.0
5372,94514,70.0
5373,94514,40.0
5374,94514,90.0
5375,94514,0.0
5376,94515,1130.0
5377,94515,960.0
5378,94515,500.0
