Date,Flight Number,Destination,Delay
8/13/15,1944,EWR,9
8/13/15,1946,BOS,-3
8/13/15,1947,BWI,37
8/13/15,1950,CLE,39
8/13/15,1957,MCO,71
8/13/15,1958,EWR,8
8/13/15,1970,ORD,91
8/13/15,1975,FLL,66
8/13/15,1984,PDX,-6
8/13/15,1993,IAD,3
8/13/15,2000,PHX,0
8/14/15,72,LAX,25
8/14/15,73,HNL,18
8/14/15,205,PDX,214
8/14/15,217,BOS,-7
8/14/15,237,STL,-1
8/14/15,249,IAD,3
8/14/15,258,MSP,-7
8/14/15,268,SNA,-5
8/14/15,276,EWR,66
8/14/15,294,DFW,16
8/14/15,300,HNL,30
8/14/15,309,IAD,-1
8/14/15,318,DEN,6
8/14/15,325,BOS,-6
8/14/15,330,AUS,-6
8/14/15,331,DEN,66
8/14/15,351,SEA,11
8/14/15,355,IAD,4
8/14/15,361,LIH,-2
8/14/15,367,ORD,0
8/14/15,394,LAS,2
8/14/15,401,CLE,31
8/14/15,414,SAN,12
8/14/15,427,OGG,-4
8/14/15,444,BOS,-1
8/14/15,477,ORD,14
8/14/15,478,LAX,-2
8/14/15,479,LAX,-2
8/14/15,480,PIT,3
8/14/15,486,IAD,-2
8/14/15,497,SLC,4
8/14/15,502,JFK,-3
8/14/15,525,LAS,101
8/14/15,569,AUS,13
8/14/15,572,ORD,-4
8/14/15,574,ORD,5
8/14/15,579,DEN,-2
8/14/15,580,PDX,-7
8/14/15,583,LAS,-3
8/14/15,591,IAH,-1
8/14/15,611,SEA,120
8/14/15,614,SNA,-6
8/14/15,618,IAH,1
8/14/15,619,LAS,76
8/14/15,620,ORD,9
8/14/15,624,ORD,0
8/14/15,637,JFK,13
8/14/15,650,AUS,-1
8/14/15,663,HNL,20
8/14/15,677,RNO,-2
8/14/15,691,SAN,0
8/14/15,693,IAH,2
8/14/15,704,JFK,26
8/14/15,705,ORD,-3
8/14/15,710,DEN,-4
8/14/15,718,IAH,149
8/14/15,734,ORD,-2
8/14/15,753,DEN,3
8/14/15,758,JFK,-7
8/14/15,760,JFK,-3
8/14/15,820,LAS,-7
8/14/15,824,JFK,2
8/14/15,864,RNO,-2
8/14/15,887,LAX,24
8/14/15,898,JFK,13
8/14/15,948,DEN,-4
8/14/15,1004,LAX,24
8/14/15,1029,DFW,17
8/14/15,1038,LAS,4
8/14/15,1060,IAH,0
8/14/15,1062,MSP,16
8/14/15,1073,BOS,32
8/14/15,1084,SEA,-7
8/14/15,1091,DEN,88
8/14/15,1092,LAS,-2
8/14/15,1109,DEN,7
8/14/15,1118,EWR,7
8/14/15,1120,IAH,5
8/14/15,1122,HNL,77
8/14/15,1124,SEA,-6
8/14/15,1135,RDU,2
8/14/15,1149,EWR,-4
8/14/15,1168,EWR,-4
8/14/15,1177,PDX,13
8/14/15,1178,PDX,-1
8/14/15,1180,LAX,6
8/14/15,1182,LAX,0
8/14/15,1185,EWR,80
8/14/15,1200,IAH,3
8/14/15,1204,IAH,41
8/14/15,1211,ORD,0
8/14/15,1216,LAS,-4
8/14/15,1227,EWR,122
8/14/15,1247,SAN,9
8/14/15,1250,IAH,0
8/14/15,1252,MCO,-1
8/14/15,1257,ANC,0
8/14/15,1263,MCO,0
8/14/15,1273,OGG,105
8/14/15,1401,SAN,-1
8/14/15,1415,PDX,-5
8/14/15,1438,BOS,2
8/14/15,1453,SEA,83
8/14/15,1454,DEN,-1
8/14/15,1474,DEN,1
8/14/15,1497,SEA,18
8/14/15,1499,IAD,1
8/14/15,1517,SAN,-6
8/14/15,1523,SEA,9
8/14/15,1526,SEA,28
8/14/15,1531,RDU,0
8/14/15,1563,ORD,-4
8/14/15,1579,LAX,39
8/14/15,1583,EWR,-4
8/14/15,1586,ORD,1
8/14/15,1591,ORD,-5
8/14/15,1593,EWR,-4
8/14/15,1600,IAD,-1
8/14/15,1601,IAH,22
8/14/15,1602,ATL,19
8/14/15,1608,EWR,8
8/14/15,1616,SEA,135
8/14/15,1641,IAD,13
8/14/15,1645,IAD,-3
8/14/15,1662,ORD,18
8/14/15,1668,ORD,2
8/14/15,1670,HNL,11
8/14/15,1671,SAN,4
8/14/15,1674,EWR,0
8/14/15,1681,PHL,2
8/14/15,1683,EWR,84
8/14/15,1684,LIH,18
8/14/15,1686,DCA,-4
8/14/15,1699,ATL,32
8/14/15,1710,LAX,30
8/14/15,1717,ORD,11
8/14/15,1721,KOA,17
8/14/15,1723,KOA,-7
8/14/15,1727,IND,3
8/14/15,1731,BOS,186
8/14/15,1734,OGG,-6
8/14/15,1739,ORD,-2
8/14/15,1742,EWR,-1
8/14/15,1748,AUS,9
8/14/15,1751,LAS,6
8/14/15,1754,EWR,-2
8/14/15,1756,BOS,3
8/14/15,1774,IAD,0
8/14/15,1796,IAD,32
8/14/15,1831,PHX,-2
8/14/15,1900,PHL,-5
8/14/15,1914,IAH,34
8/14/15,1916,DEN,31
8/14/15,1922,EWR,-5
8/14/15,1928,ORD,42
8/14/15,1942,LAX,35
8/14/15,1944,EWR,6
8/14/15,1946,BOS,1
8/14/15,1947,BWI,0
8/14/15,1950,CLE,-2
8/14/15,1957,MCO,-3
8/14/15,1958,EWR,17
8/14/15,1960,LAX,5
8/14/15,1975,FLL,18
8/14/15,1984,PDX,2
8/14/15,1993,IAD,-3
8/15/15,72,LAX,12
8/15/15,73,HNL,22
8/15/15,205,PDX,-5
8/15/15,229,IAH,23
8/15/15,249,IAD,270
8/15/15,256,AUS,5
8/15/15,261,LAX,-6
8/15/15,268,SNA,103
8/15/15,277,SNA,-8
8/15/15,300,HNL,42
8/15/15,309,IAD,139
8/15/15,317,IND,11
8/15/15,329,DEN,-2
8/15/15,331,DEN,-1
8/15/15,358,PDX,53
8/15/15,378,IAH,0
8/15/15,384,PHL,-12
8/15/15,390,ORD,0
8/15/15,401,CLE,0
8/15/15,414,RDU,0
8/15/15,444,BOS,19
8/15/15,466,IAH,9
8/15/15,477,ORD,22
8/15/15,478,LAX,196
8/15/15,479,LAX,1
8/15/15,486,IAD,17
8/15/15,497,SLC,112
8/15/15,522,PDX,-5
8/15/15,525,LAS,38
8/15/15,526,DEN,-1
8/15/15,540,DEN,-1
8/15/15,580,PDX,5
8/15/15,614,SNA,6
8/15/15,637,JFK,7
8/15/15,663,HNL,1
8/15/15,710,DEN,-6
8/15/15,720,DEN,-2
8/15/15,734,ORD,-7
8/15/15,758,JFK,3
8/15/15,760,JFK,6
8/15/15,768,ORD,10
8/15/15,778,ORD,-3
8/15/15,794,ORD,27
8/15/15,814,LAX,2
8/15/15,824,JFK,0
8/15/15,834,DEN,3
8/15/15,995,LAS,-2
8/15/15,1004,LAX,6
8/15/15,1020,IAH,-5
8/15/15,1060,IAH,3
8/15/15,1072,IAD,9
8/15/15,1073,BOS,11
8/15/15,1111,LIH,22
8/15/15,1118,EWR,-2
8/15/15,1120,ATL,43
8/15/15,1122,HNL,-1
8/15/15,1143,PIT,-2
8/15/15,1149,EWR,56
8/15/15,1159,CLE,5
8/15/15,1161,ORD,17
8/15/15,1168,EWR,-4
8/15/15,1173,HNL,-5
8/15/15,1177,LAS,2
8/15/15,1189,ORD,272
8/15/15,1199,EWR,1
8/15/15,1200,IAH,32
8/15/15,1204,IAH,27
8/15/15,1227,EWR,19
8/15/15,1246,KOA,43
8/15/15,1252,MCO,9
8/15/15,1255,SAN,-3
8/15/15,1257,ANC,-1
8/15/15,1263,LAX,-2
8/15/15,1273,OGG,-2
8/15/15,1283,SAN,6
8/15/15,1440,DFW,0
8/15/15,1447,DEN,0
8/15/15,1453,SEA,78
8/15/15,1457,IAH,-2
8/15/15,1523,SEA,-1
8/15/15,1526,SEA,10
8/15/15,1531,RDU,23
8/15/15,1564,LAS,-5
8/15/15,1570,BOS,20
8/15/15,1581,OGG,-6
8/15/15,1600,KOA,10
8/15/15,1601,MCO,-1
8/15/15,1608,EWR,6
8/15/15,1614,LAS,81
8/15/15,1645,IAD,-3
8/15/15,1662,ORD,4
8/15/15,1668,ORD,3
8/15/15,1670,HNL,-7
8/15/15,1684,LIH,42
8/15/15,1686,DCA,2
8/15/15,1688,AUS,0
8/15/15,1697,DEN,-1
8/15/15,1710,LAX,8
8/15/15,1717,ORD,1
8/15/15,1721,KOA,-2
8/15/15,1723,KOA,0
8/15/15,1725,OGG,2
8/15/15,1728,ORD,10
8/15/15,1731,BOS,0
8/15/15,1734,OGG,-2
8/15/15,1749,OGG,7
8/15/15,1751,LAS,0
8/15/15,1754,EWR,-6
8/15/15,1756,BOS,-2
8/15/15,1774,IAD,0
8/15/15,1780,SEA,33
8/15/15,1791,EWR,14
8/15/15,1796,IAD,-1
8/15/15,1850,DFW,28
8/15/15,1900,PHL,3
8/15/15,1907,IAD,0
8/15/15,1909,SEA,0
8/15/15,1912,BOS,0
8/15/15,1922,EWR,-1
8/15/15,1927,IAH,6
8/15/15,1937,IAH,92
8/15/15,1942,LAX,9
8/15/15,1944,EWR,3
8/15/15,1946,BOS,15
8/15/15,1947,BWI,7
8/15/15,1957,MCO,2
8/15/15,1975,FLL,0
8/15/15,1978,IAH,44
8/15/15,1984,PDX,6
8/15/15,2000,PHX,58
8/15/15,2013,EWR,-3
8/16/15,72,LAX,-3
8/16/15,73,HNL,1
8/16/15,205,PDX,-3
8/16/15,249,IAD,13
8/16/15,254,DEN,-3
8/16/15,256,AUS,10
8/16/15,258,MSP,1
8/16/15,267,PHL,36
8/16/15,268,SNA,-3
8/16/15,276,EWR,-1
8/16/15,277,SNA,-9
8/16/15,281,LAX,-1
8/16/15,294,DFW,3
8/16/15,300,HNL,0
8/16/15,317,IND,-2
8/16/15,331,DEN,-7
8/16/15,341,EWR,50
8/16/15,355,IAD,-2
8/16/15,361,LIH,-4
8/16/15,392,LAS,54
8/16/15,394,LAS,65
8/16/15,395,LAS,-6
8/16/15,399,RDU,6
8/16/15,401,CLE,-7
8/16/15,423,LAS,-4
8/16/15,444,BOS,0
8/16/15,466,IAH,20
8/16/15,477,ORD,40
8/16/15,480,PIT,31
8/16/15,497,SLC,-8
8/16/15,498,SAN,2
8/16/15,502,JFK,-5
8/16/15,522,PDX,11
8/16/15,525,LAS,5
8/16/15,526,DEN,-1
8/16/15,569,AUS,16
8/16/15,572,ORD,-1
8/16/15,579,DEN,1
8/16/15,580,PDX,0
8/16/15,587,LAS,-3
8/16/15,599,BOS,176
8/16/15,614,SNA,-5
8/16/15,620,ORD,-6
8/16/15,637,JFK,4
8/16/15,650,AUS,5
8/16/15,663,HNL,-4
8/16/15,664,LAS,3
8/16/15,704,JFK,-4
8/16/15,750,LAX,-3
8/16/15,758,JFK,-6
8/16/15,760,JFK,-4
8/16/15,824,JFK,7
8/16/15,834,DEN,-2
8/16/15,864,RNO,-9
8/16/15,884,ORD,87
8/16/15,887,LAX,2
8/16/15,894,SAN,-8
8/16/15,898,JFK,16
8/16/15,1029,DFW,-6
8/16/15,1038,LAS,-4
8/16/15,1109,DEN,13
8/16/15,1111,EWR,2
8/16/15,1118,EWR,1
8/16/15,1122,HNL,2
8/16/15,1159,LAS,-3
8/16/15,1161,ORD,32
8/16/15,1168,EWR,13
8/16/15,1170,LAX,-2
8/16/15,1173,HNL,1
8/16/15,1182,DCA,4
8/16/15,1185,EWR,46
8/16/15,1198,ORD,122
8/16/15,1200,IAH,11
8/16/15,1204,IAH,56
8/16/15,1211,ORD,-4
8/16/15,1227,EWR,0
8/16/15,1240,DEN,4
8/16/15,1247,SAN,29
8/16/15,1250,IAH,9
8/16/15,1252,MCO,35
8/16/15,1255,SAN,39
8/16/15,1257,ANC,-3
8/16/15,1263,MCO,1
8/16/15,1273,OGG,3
8/16/15,1276,LAX,-4
8/16/15,1415,PDX,-3
8/16/15,1438,BOS,21
8/16/15,1447,DEN,0
8/16/15,1453,SEA,-1
8/16/15,1474,DEN,-4
8/16/15,1497,SEA,3
8/16/15,1523,SEA,-2
8/16/15,1526,SEA,6
8/16/15,1559,IAH,1
8/16/15,1570,BOS,28
8/16/15,1572,SAN,-2
8/16/15,1586,ORD,55
8/16/15,1591,ORD,6
8/16/15,1602,ATL,1
8/16/15,1608,EWR,24
8/16/15,1616,SEA,36
8/16/15,1635,DEN,1
8/16/15,1641,IAD,52
8/16/15,1660,DEN,46
8/16/15,1662,RDU,8
8/16/15,1668,ORD,-4
8/16/15,1670,HNL,2
8/16/15,1681,PHL,-4
8/16/15,1684,LIH,33
8/16/15,1686,BOS,43
8/16/15,1699,ATL,8
8/16/15,1717,ORD,-3
8/16/15,1721,KOA,6
8/16/15,1723,KOA,4
8/16/15,1725,OGG,21
8/16/15,1727,LAX,21
8/16/15,1728,ORD,9
8/16/15,1731,BOS,-2
8/16/15,1739,ORD,0
8/16/15,1742,EWR,13
8/16/15,1749,OGG,10
8/16/15,1754,EWR,3
8/16/15,1756,BOS,11
8/16/15,1760,PDX,-8
8/16/15,1774,IAD,7
8/16/15,1780,SEA,6
8/16/15,1796,IAD,29
8/16/15,1804,SAN,1
8/16/15,1858,IAH,0
8/16/15,1864,LAX,0
8/16/15,1912,BOS,-1
8/16/15,1914,IAH,53
8/16/15,1922,EWR,-3
8/16/15,1927,IAH,7
8/16/15,1930,IAD,252
8/16/15,1937,IAH,63
8/16/15,1944,EWR,-2
8/16/15,1947,BWI,5
8/16/15,1950,CLE,0
8/16/15,1957,MCO,-4
8/16/15,1960,LAX,2
8/16/15,1975,FLL,8
8/16/15,1984,PDX,-7
8/16/15,1993,IAD,6
8/16/15,2000,PHX,-3
8/17/15,72,DEN,-6
8/17/15,73,HNL,7
8/17/15,205,PDX,-4
8/17/15,217,BOS,-2
8/17/15,237,STL,1
8/17/15,249,IAD,29
8/17/15,258,MSP,3
8/17/15,268,SNA,7
8/17/15,276,EWR,8
8/17/15,289,LAS,-8
8/17/15,294,DFW,209
8/17/15,300,HNL,55
8/17/15,309,IAD,34
8/17/15,322,IAH,5
8/17/15,325,BOS,-4
8/17/15,329,DEN,4
8/17/15,330,AUS,0
8/17/15,331,DEN,-2
8/17/15,351,SAN,-8
8/17/15,355,IAD,4
8/17/15,361,LIH,-4
8/17/15,362,ORD,4
8/17/15,394,LAS,7
8/17/15,399,RDU,-3
8/17/15,414,SAN,-4
8/17/15,427,OGG,21
8/17/15,433,LAX,-9
8/17/15,444,BOS,133
8/17/15,478,LAX,11
8/17/15,479,LAX,61
8/17/15,480,PIT,-5
8/17/15,486,IAD,-3
8/17/15,497,SLC,-4
8/17/15,502,JFK,11
8/17/15,522,PDX,-2
8/17/15,525,LAS,7
8/17/15,569,AUS,26
8/17/15,572,ORD,-4
8/17/15,574,ORD,104
8/17/15,579,DEN,-2
8/17/15,580,PDX,-2
8/17/15,583,LAS,-3
8/17/15,591,IAH,3
8/17/15,611,SEA,-4
8/17/15,614,SNA,4
8/17/15,619,LAS,-5
8/17/15,620,ORD,5
8/17/15,624,ORD,25
8/17/15,637,JFK,18
8/17/15,650,AUS,9
8/17/15,663,HNL,193
8/17/15,677,RNO,-4
8/17/15,681,LAS,-5
8/17/15,691,SAN,15
8/17/15,697,EWR,-4
8/17/15,704,JFK,-2
8/17/15,705,ORD,48
8/17/15,710,DEN,19
8/17/15,718,LAX,39
8/17/15,734,ORD,49
8/17/15,753,DEN,23
8/17/15,758,JFK,0
8/17/15,760,JFK,3
8/17/15,778,ORD,-4
8/17/15,788,BOS,6
8/17/15,806,LAX,-4
8/17/15,816,DFW,-7
8/17/15,824,JFK,0
8/17/15,842,LAX,-5
8/17/15,864,RNO,-1
8/17/15,868,PHX,121
8/17/15,898,JFK,6
8/17/15,1004,LAX,-3
8/17/15,1038,LAS,-1
8/17/15,1062,MSP,42
8/17/15,1073,BOS,38
8/17/15,1084,SEA,-1
8/17/15,1086,IAH,1
8/17/15,1109,DEN,-1
8/17/15,1118,EWR,27
8/17/15,1120,IAH,11
8/17/15,1122,HNL,146
8/17/15,1124,SEA,-5
8/17/15,1168,EWR,6
8/17/15,1178,PDX,35
8/17/15,1179,LAS,73
8/17/15,1185,EWR,-1
8/17/15,1192,LAX,37
8/17/15,1200,IAH,23
8/17/15,1240,IAH,7
8/17/15,1247,SAN,112
8/17/15,1250,IAH,-1
8/17/15,1252,MCO,30
8/17/15,1257,ANC,42
8/17/15,1263,MCO,29
8/17/15,1273,OGG,-3
8/17/15,1276,LAX,-4
8/17/15,1415,PDX,2
8/17/15,1438,EWR,2
8/17/15,1453,SEA,21
8/17/15,1454,DEN,97
8/17/15,1469,EWR,2
8/17/15,1474,DEN,-5
8/17/15,1497,SEA,-2
8/17/15,1499,IAD,120
8/17/15,1517,SAN,4
8/17/15,1523,SEA,5
8/17/15,1526,SEA,4
8/17/15,1531,RDU,224
8/17/15,1563,ORD,3
8/17/15,1567,DEN,0
8/17/15,1586,ORD,-2
8/17/15,1591,ORD,28
8/17/15,1593,EWR,-3
8/17/15,1602,ATL,-2
8/17/15,1608,EWR,3
8/17/15,1614,LAS,11
8/17/15,1641,IAD,-2
8/17/15,1645,IAD,0
8/17/15,1660,DEN,-4
8/17/15,1662,ORD,60
8/17/15,1668,ORD,43
8/17/15,1670,HNL,39
8/17/15,1671,SAN,81
8/17/15,1673,IAD,-3
8/17/15,1674,EWR,28
8/17/15,1681,PHL,3
8/17/15,1683,EWR,48
8/17/15,1684,LIH,7
8/17/15,1686,DCA,2
8/17/15,1699,ATL,8
8/17/15,1710,LAX,2
8/17/15,1721,KOA,97
8/17/15,1723,KOA,12
8/17/15,1725,OGG,2
8/17/15,1727,IND,22
8/17/15,1728,ORD,64
8/17/15,1734,BOS,2
8/17/15,1739,ORD,40
8/17/15,1742,EWR,-1
8/17/15,1748,AUS,0
8/17/15,1751,LAS,1
8/17/15,1754,EWR,35
8/17/15,1774,IAD,4
8/17/15,1780,SEA,-3
8/17/15,1793,CLE,27
8/17/15,1813,SEA,0
8/17/15,1900,PHL,2
8/17/15,1914,IAH,6
8/17/15,1922,EWR,71
8/17/15,1927,IAH,15
8/17/15,1928,ORD,1
8/17/15,1937,IAH,145
8/17/15,1944,EWR,-3
8/17/15,1946,BOS,-1
8/17/15,1947,BWI,1
8/17/15,1950,CLE,42
8/17/15,1957,MCO,-4
8/17/15,1960,LAX,11
8/17/15,1984,PDX,26
8/17/15,1993,IAD,-2
8/17/15,2000,PHX,0
8/18/15,72,LAX,-6
8/18/15,73,HNL,12
8/18/15,205,PDX,6
8/18/15,228,ORD,88
8/18/15,256,AUS,0
8/18/15,273,SEA,-1
8/18/15,292,IAH,-3
8/18/15,300,HNL,3
8/18/15,322,SEA,13
8/18/15,351,SEA,6
8/18/15,353,EWR,-7
8/18/15,364,ORD,15
8/18/15,370,OGG,47
8/18/15,390,ORD,0
8/18/15,392,LAS,-7
8/18/15,394,LAS,-5
8/18/15,408,IAD,1
8/18/15,414,EWR,-2
8/18/15,424,SEA,1
8/18/15,439,BOS,-8
8/18/15,466,IAH,-2
8/18/15,468,AUS,17
8/18/15,477,DFW,3
8/18/15,497,SLC,-2
8/18/15,502,JFK,7
8/18/15,522,PDX,5
8/18/15,525,LAS,-5
8/18/15,526,DEN,0
8/18/15,544,DEN,26
8/18/15,572,ORD,5
8/18/15,580,PDX,-7
8/18/15,587,PDX,-1
8/18/15,595,PHX,-6
8/18/15,597,LAS,-6
8/18/15,611,SEA,-3
8/18/15,614,SNA,1
8/18/15,637,JFK,56
8/18/15,650,AUS,36
8/18/15,653,LAX,1
8/18/15,662,MSP,-1
8/18/15,664,LAS,-3
8/18/15,677,RNO,-3
8/18/15,704,JFK,6
8/18/15,705,ORD,3
8/18/15,720,DEN,-3
8/18/15,753,DEN,-1
8/18/15,758,JFK,-3
8/18/15,760,JFK,154
8/18/15,769,DEN,-5
8/18/15,809,SNA,-2
8/18/15,814,LAX,-2
8/18/15,824,JFK,-3
8/18/15,834,DEN,10
8/18/15,887,LAX,-2
8/18/15,898,JFK,4
8/18/15,948,DEN,13
8/18/15,1004,LAX,34
8/18/15,1060,SAT,-1
8/18/15,1073,BOS,11
8/18/15,1106,STL,89
8/18/15,1109,BOS,7
8/18/15,1111,LIH,0
8/18/15,1120,BOS,31
8/18/15,1122,SEA,4
8/18/15,1124,SEA,-2
8/18/15,1149,EWR,37
8/18/15,1161,ORD,0
8/18/15,1174,SAN,9
8/18/15,1175,HNL,-2
8/18/15,1193,DCA,8
8/18/15,1200,IAH,17
8/18/15,1211,EWR,3
8/18/15,1242,IAD,-3
8/18/15,1247,SAN,4
8/18/15,1250,IAH,-5
8/18/15,1257,ANC,11
8/18/15,1273,OGG,0
8/18/15,1276,LAX,-5
8/18/15,1400,RDU,0
8/18/15,1401,SAN,31
8/18/15,1405,RNO,81
8/18/15,1436,ORD,7
8/18/15,1483,ORD,4
8/18/15,1499,LAS,-9
8/18/15,1517,SAN,-5
8/18/15,1523,EWR,8
8/18/15,1556,LAS,3
8/18/15,1564,IAD,-4
8/18/15,1570,BOS,1
8/18/15,1579,LAX,4
8/18/15,1586,ORD,24
8/18/15,1593,EWR,12
8/18/15,1602,ATL,5
8/18/15,1608,EWR,3
8/18/15,1614,LAS,0
8/18/15,1616,PHL,9
8/18/15,1638,LAS,-4
8/18/15,1641,IAD,-4
8/18/15,1644,IAH,-1
8/18/15,1662,RDU,63
8/18/15,1668,ORD,48
8/18/15,1669,ORD,14
8/18/15,1670,HNL,13
8/18/15,1671,SAN,0
8/18/15,1673,MCO,14
8/18/15,1674,EWR,31
8/18/15,1676,ORD,17
8/18/15,1683,EWR,-5
8/18/15,1684,LIH,-1
8/18/15,1689,IAD,-3
8/18/15,1699,ATL,-1
8/18/15,1704,IAD,8
8/18/15,1717,ORD,14
8/18/15,1718,LAX,35
8/18/15,1721,KOA,68
8/18/15,1723,KOA,9
8/18/15,1727,IND,34
8/18/15,1735,PDX,48
8/18/15,1736,DEN,-1
8/18/15,1742,EWR,18
8/18/15,1747,LAX,6
8/18/15,1749,OGG,17
8/18/15,1754,EWR,13
8/18/15,1756,BOS,15
8/18/15,1788,LAX,58
8/18/15,1796,IAD,13
8/18/15,1822,SEA,33
8/18/15,1840,PHL,3
8/18/15,1869,MCO,168
8/18/15,1900,SAN,1
8/18/15,1907,EWR,-3
8/18/15,1912,BOS,6
8/18/15,1922,EWR,4
8/18/15,1927,IAH,17
8/18/15,1937,IAH,5
8/18/15,1944,EWR,23
8/18/15,1945,EWR,-2
8/18/15,1947,BWI,-2
8/18/15,1950,CLE,12
8/18/15,1960,LAX,-1
8/18/15,1975,PIT,3
8/18/15,1993,IAD,50
8/18/15,1994,ORD,17
8/18/15,2000,PHX,45
8/19/15,72,LAX,-3
8/19/15,73,HNL,13
8/19/15,205,PDX,-2
8/19/15,256,AUS,61
8/19/15,267,PHL,-4
8/19/15,300,HNL,95
8/19/15,331,SEA,0
8/19/15,351,SEA,0
8/19/15,353,EWR,15
8/19/15,370,OGG,4
8/19/15,408,IAD,5
8/19/15,414,EWR,-3
8/19/15,466,IAH,0
8/19/15,468,AUS,-4
8/19/15,477,DFW,5
8/19/15,486,IAD,-4
8/19/15,497,SLC,-5
8/19/15,502,JFK,1
8/19/15,516,IAD,14
8/19/15,522,PDX,-3
8/19/15,525,LAS,-11
8/19/15,560,SEA,-4
8/19/15,572,ORD,-2
8/19/15,579,DEN,67
8/19/15,580,PDX,-1
8/19/15,587,PDX,-2
8/19/15,591,IAH,-1
8/19/15,595,PHX,12
8/19/15,611,SEA,-5
8/19/15,614,SNA,-2
8/19/15,618,DEN,0
8/19/15,620,ORD,-8
8/19/15,637,JFK,14
8/19/15,650,AUS,12
8/19/15,653,LAX,31
8/19/15,662,MSP,0
8/19/15,664,LAS,-8
8/19/15,677,RNO,-1
8/19/15,698,ORD,141
8/19/15,704,JFK,0
8/19/15,708,BOS,3
8/19/15,719,IAD,60
8/19/15,720,DEN,1
8/19/15,753,DEN,8
8/19/15,758,JFK,-3
8/19/15,760,JFK,0
8/19/15,809,SNA,13
8/19/15,824,JFK,-4
8/19/15,834,DEN,25
8/19/15,887,LAX,21
8/19/15,898,JFK,49
8/19/15,948,DEN,8
8/19/15,1004,LAX,5
8/19/15,1060,SAT,-4
8/19/15,1073,BOS,-3
8/19/15,1076,ORD,-3
8/19/15,1106,STL,11
8/19/15,1109,DEN,3
8/19/15,1111,LIH,-1
8/19/15,1120,BOS,-5
8/19/15,1122,SEA,-2
8/19/15,1124,SEA,1
8/19/15,1149,EWR,2
8/19/15,1161,ORD,6
8/19/15,1174,SAN,7
8/19/15,1175,HNL,-2
8/19/15,1179,LAS,-3
8/19/15,1192,LAX,5
8/19/15,1193,DCA,-1
8/19/15,1200,IAH,4
8/19/15,1208,ORD,6
8/19/15,1211,EWR,-5
8/19/15,1232,LAX,-5
8/19/15,1242,IAD,-4
8/19/15,1247,SAN,11
8/19/15,1250,IAH,-1
8/19/15,1253,RDU,-2
8/19/15,1257,ANC,-1
8/19/15,1262,SEA,43
8/19/15,1263,PHL,5
8/19/15,1273,OGG,23
8/19/15,1276,LAX,-5
8/19/15,1401,SAN,-7
8/19/15,1405,RNO,15
8/19/15,1431,LAX,-3
8/19/15,1440,SEA,-3
8/19/15,1483,ORD,-6
8/19/15,1499,LAS,0
8/19/15,1517,SAN,1
8/19/15,1523,EWR,-7
8/19/15,1556,LAS,-5
8/19/15,1563,ORD,1
8/19/15,1570,BOS,-3
8/19/15,1579,LAX,3
8/19/15,1593,EWR,-2
8/19/15,1602,ATL,-1
8/19/15,1606,ORD,104
8/19/15,1608,EWR,3
8/19/15,1614,LAS,-4
8/19/15,1616,SEA,-4
8/19/15,1635,DEN,0
8/19/15,1638,LAS,-2
8/19/15,1641,IAD,32
8/19/15,1644,IAH,-1
8/19/15,1662,RDU,9
8/19/15,1668,ORD,2
8/19/15,1669,ORD,41
8/19/15,1670,HNL,-3
8/19/15,1671,SAN,-1
8/19/15,1673,MCO,3
8/19/15,1674,EWR,-2
8/19/15,1676,ORD,-4
8/19/15,1683,EWR,9
8/19/15,1684,LIH,53
8/19/15,1689,IAD,1
8/19/15,1699,ATL,-3
8/19/15,1703,BOS,-2
8/19/15,1712,IAH,-10
8/19/15,1717,ORD,11
8/19/15,1721,KOA,50
8/19/15,1723,KOA,-2
8/19/15,1727,IND,14
8/19/15,1735,PDX,19
8/19/15,1742,EWR,-1
8/19/15,1749,OGG,75
8/19/15,1754,EWR,-5
8/19/15,1756,BOS,37
8/19/15,1774,IAD,4
8/19/15,1796,IAD,2
8/19/15,1900,SAN,5
8/19/15,1907,EWR,-2
8/19/15,1912,BOS,6
8/19/15,1914,IAH,9
8/19/15,1922,EWR,-4
8/19/15,1927,IAH,3
8/19/15,1937,IAH,41
8/19/15,1944,EWR,29
8/19/15,1945,EWR,-3
8/19/15,1947,BWI,1
8/19/15,1950,CLE,299
8/19/15,1956,LAX,-4
8/19/15,1957,MCO,22
8/19/15,1960,LAX,-2
8/19/15,1970,ORD,7
8/19/15,1975,PIT,-4
8/19/15,1978,LAS,-1
8/19/15,1994,ORD,5
8/19/15,2000,PHX,79
8/20/15,72,LAX,6
8/20/15,73,HNL,12
8/20/15,205,PDX,-8
8/20/15,256,AUS,-3
8/20/15,267,PHL,48
8/20/15,273,SEA,-6
8/20/15,300,HNL,146
8/20/15,322,SEA,135
8/20/15,351,SEA,25
8/20/15,353,EWR,142
8/20/15,370,OGG,-9
8/20/15,390,ORD,6
8/20/15,392,LAS,-5
8/20/15,408,IAD,12
8/20/15,414,EWR,4
8/20/15,424,SEA,6
8/20/15,433,LAX,96
8/20/15,439,BOS,-2
8/20/15,466,IAH,20
8/20/15,468,AUS,-4
8/20/15,477,DFW,-6
8/20/15,486,IAD,83
8/20/15,497,SLC,-3
8/20/15,502,JFK,37
8/20/15,517,IAD,187
8/20/15,522,PDX,155
8/20/15,525,LAS,1
8/20/15,572,ORD,2
8/20/15,580,PDX,216
